cut_month,disbursement_month,loan_term,interest_rate,agency_code,agency_name,product_code,product_name,credit_status,loan_amount,loan_amount_count,outstanding_balance,count_records
202401,202301,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3797,1
202401,202301,36,0.05,50,Whitby,1,Education,Bad debt,0,0,1792,1
202401,202301,36,0.08,20,North York,2,General,Excellent,0,0,6381,1
202401,202301,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,1503,1
202401,202301,48,0.05,40,Pickering,1,Education,Excellent,0,0,3596,1
202401,202301,48,0.08,10,Toronto,2,General,Excellent,0,0,12760,2
202401,202301,48,0.08,20,North York,2,General,Excellent,0,0,4027,1
202401,202301,48,0.08,50,Whitby,2,General,Excellent,0,0,1488,1
202401,202301,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,6659,1
202401,202301,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,4964,1
202401,202301,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,4257,1
202401,202301,48,0.1,10,Toronto,4,Travel,Excellent,0,0,5690,1
202401,202301,48,0.1,50,Whitby,4,Travel,Excellent,0,0,2468,1
202401,202301,60,0.05,10,Toronto,1,Education,Excellent,0,0,5252,1
202401,202301,60,0.08,20,North York,2,General,Excellent,0,0,12441,2
202401,202301,60,0.08,30,Missisauga,2,General,Bad debt,0,0,6050,1
202401,202301,60,0.08,50,Whitby,2,General,Excellent,0,0,2109,1
202401,202301,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1509,1
202401,202301,60,0.1,10,Toronto,4,Travel,Excellent,0,0,4272,1
202401,202302,12,0.05,20,North York,1,Education,Excellent,0,0,129,1
202401,202302,12,0.05,50,Whitby,1,Education,Excellent,0,0,1024,2
202401,202302,24,0.05,30,Missisauga,1,Education,Bad debt,0,0,4155,1
202401,202302,24,0.08,40,Pickering,2,General,Excellent,0,0,3817,1
202401,202302,24,0.08,50,Whitby,2,General,Excellent,0,0,4474,2
202401,202302,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,5305,1
202401,202302,24,0.1,40,Pickering,4,Travel,Excellent,0,0,537,1
202401,202302,24,0.1,50,Whitby,4,Travel,Excellent,0,0,3850,1
202401,202302,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,6632,1
202401,202302,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,6523,2
202401,202302,48,0.05,20,North York,1,Education,Excellent,0,0,5327,1
202401,202302,48,0.08,20,North York,2,General,Excellent,0,0,7980,3
202401,202302,48,0.08,30,Missisauga,2,General,Excellent,0,0,1851,1
202401,202302,60,0.05,20,North York,1,Education,Excellent,0,0,13991,2
202401,202302,60,0.08,10,Toronto,2,General,Excellent,0,0,4361,1
202401,202302,60,0.08,20,North York,2,General,Excellent,0,0,11452,2
202401,202302,60,0.08,50,Whitby,2,General,Excellent,0,0,1597,1
202401,202302,60,0.1,30,Missisauga,4,Travel,Regular,0,0,2873,1
202401,202303,12,0.08,30,Missisauga,2,General,Excellent,0,0,435,1
202401,202303,12,0.09,20,North York,3,Taxes loan,Excellent,0,0,205,1
202401,202303,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2277,2
202401,202303,12,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,345,1
202401,202303,12,0.1,30,Missisauga,4,Travel,Excellent,0,0,625,1
202401,202303,24,0.08,40,Pickering,2,General,Excellent,0,0,3416,1
202401,202303,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,-2365,1
202401,202303,24,0.1,40,Pickering,4,Travel,Excellent,0,0,1378,1
202401,202303,36,0.05,50,Whitby,1,Education,Excellent,0,0,7436,2
202401,202303,36,0.08,40,Pickering,2,General,Excellent,0,0,12811,2
202401,202303,36,0.1,50,Whitby,4,Travel,Excellent,0,0,4584,1
202401,202303,48,0.08,20,North York,2,General,Excellent,0,0,8097,1
202401,202303,48,0.08,40,Pickering,2,General,Excellent,0,0,7525,1
202401,202303,48,0.08,50,Whitby,2,General,Excellent,0,0,1380,1
202401,202303,48,0.1,50,Whitby,4,Travel,Excellent,0,0,633,1
202401,202303,60,0.05,50,Whitby,1,Education,Bad debt,0,0,6094,1
202401,202303,60,0.08,10,Toronto,2,General,Excellent,0,0,3963,1
202401,202303,60,0.08,30,Missisauga,2,General,Excellent,0,0,3327,1
202401,202303,60,0.08,40,Pickering,2,General,Excellent,0,0,3997,1
202401,202303,60,0.1,50,Whitby,4,Travel,Bad debt,0,0,3750,1
202401,202304,12,0.05,30,Missisauga,1,Education,Excellent,0,0,1701,1
202401,202304,12,0.05,40,Pickering,1,Education,Excellent,0,0,3980,2
202401,202304,12,0.05,50,Whitby,1,Education,Excellent,0,0,-16776,1
202401,202304,12,0.08,10,Toronto,2,General,Excellent,0,0,3893,2
202401,202304,12,0.08,50,Whitby,2,General,Excellent,0,0,164,1
202401,202304,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,315,1
202401,202304,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2359,1
202401,202304,24,0.08,40,Pickering,2,General,Excellent,0,0,2625,1
202401,202304,24,0.1,10,Toronto,4,Travel,Excellent,0,0,4763,1
202401,202304,24,0.1,50,Whitby,4,Travel,Excellent,0,0,4789,1
202401,202304,36,0.05,30,Missisauga,1,Education,Excellent,0,0,9318,2
202401,202304,36,0.05,50,Whitby,1,Education,Excellent,0,0,465,1
202401,202304,36,0.08,10,Toronto,2,General,Excellent,0,0,3951,2
202401,202304,48,0.08,30,Missisauga,2,General,Regular,0,0,2478,1
202401,202304,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,3698,1
202401,202304,60,0.05,10,Toronto,1,Education,Excellent,0,0,3427,1
202401,202304,60,0.08,30,Missisauga,2,General,Excellent,0,0,8567,1
202401,202304,60,0.08,40,Pickering,2,General,Excellent,0,0,15726,3
202401,202304,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5525,1
202401,202304,60,0.1,50,Whitby,4,Travel,Excellent,0,0,4161,1
202401,202305,12,0.05,50,Whitby,1,Education,Excellent,0,0,176,1
202401,202305,12,0.08,10,Toronto,2,General,Excellent,0,0,1560,1
202401,202305,12,0.09,20,North York,3,Taxes loan,Bad debt,0,0,9460,1
202401,202305,24,0.05,20,North York,1,Education,Excellent,0,0,6160,1
202401,202305,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,3843,1
202401,202305,36,0.05,20,North York,1,Education,Excellent,0,0,2411,1
202401,202305,36,0.05,50,Whitby,1,Education,Excellent,0,0,4727,1
202401,202305,36,0.08,30,Missisauga,2,General,Excellent,0,0,4604,1
202401,202305,36,0.08,40,Pickering,2,General,Excellent,0,0,710,1
202401,202305,36,0.08,50,Whitby,2,General,Excellent,0,0,7708,2
202401,202305,48,0.05,20,North York,1,Education,Excellent,0,0,1939,1
202401,202305,48,0.1,10,Toronto,4,Travel,Excellent,0,0,6998,1
202401,202305,60,0.08,10,Toronto,2,General,Bad debt,0,0,9173,1
202401,202305,60,0.08,20,North York,2,General,Excellent,0,0,8672,1
202401,202305,60,0.08,50,Whitby,2,General,Excellent,0,0,10457,2
202401,202305,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5587,1
202401,202305,60,0.09,40,Pickering,3,Taxes loan,Bad debt,0,0,4470,1
202401,202305,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,7975,1
202401,202306,12,0.08,40,Pickering,2,General,Excellent,0,0,1905,1
202401,202306,12,0.1,40,Pickering,4,Travel,Excellent,0,0,1633,1
202401,202306,24,0.05,10,Toronto,1,Education,Excellent,0,0,6589,1
202401,202306,24,0.05,20,North York,1,Education,Excellent,0,0,6948,1
202401,202306,24,0.05,30,Missisauga,1,Education,Excellent,0,0,682,1
202401,202306,24,0.08,20,North York,2,General,Excellent,0,0,4724,1
202401,202306,36,0.08,10,Toronto,2,General,Excellent,0,0,1474,1
202401,202306,36,0.08,20,North York,2,General,Bad debt,0,0,3050,1
202401,202306,36,0.08,30,Missisauga,2,General,Bad debt,0,0,6876,1
202401,202306,36,0.08,40,Pickering,2,General,Excellent,0,0,13164,2
202401,202306,48,0.08,10,Toronto,2,General,Excellent,0,0,3266,1
202401,202306,48,0.08,20,North York,2,General,Excellent,0,0,5920,1
202401,202306,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2924,1
202401,202306,48,0.1,10,Toronto,4,Travel,Excellent,0,0,5503,1
202401,202306,60,0.05,50,Whitby,1,Education,Excellent,0,0,5248,2
202401,202306,60,0.08,10,Toronto,2,General,Excellent,0,0,1877,1
202401,202306,60,0.08,40,Pickering,2,General,Excellent,0,0,6888,1
202401,202306,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,2733,1
202401,202307,12,0.05,30,Missisauga,1,Education,Excellent,0,0,1584,1
202401,202307,12,0.05,50,Whitby,1,Education,Excellent,0,0,5613,2
202401,202307,12,0.08,20,North York,2,General,Doubtful 31-40,0,0,4212,1
202401,202307,12,0.09,20,North York,3,Taxes loan,Excellent,0,0,1375,1
202401,202307,12,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,4161,1
202401,202307,24,0.05,40,Pickering,1,Education,Excellent,0,0,5755,1
202401,202307,24,0.05,50,Whitby,1,Education,Excellent,0,0,4320,1
202401,202307,24,0.08,20,North York,2,General,Excellent,0,0,9605,2
202401,202307,24,0.08,40,Pickering,2,General,Excellent,0,0,6660,1
202401,202307,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2851,1
202401,202307,24,0.1,40,Pickering,4,Travel,Excellent,0,0,3672,1
202401,202307,36,0.08,20,North York,2,General,Excellent,0,0,14100,3
202401,202307,36,0.08,50,Whitby,2,General,Excellent,0,0,8375,1
202401,202307,48,0.05,20,North York,1,Education,Doubtful 31-40,0,0,8217,1
202401,202307,48,0.05,20,North York,1,Education,Excellent,0,0,2178,1
202401,202307,48,0.08,20,North York,2,General,Bad debt,0,0,5310,1
202401,202307,48,0.08,20,North York,2,General,Excellent,0,0,9282,2
202401,202307,48,0.08,50,Whitby,2,General,Excellent,0,0,3459,1
202401,202307,60,0.05,30,Missisauga,1,Education,Excellent,0,0,3625,1
202401,202307,60,0.05,50,Whitby,1,Education,Bad debt,0,0,551,1
202401,202307,60,0.05,50,Whitby,1,Education,Excellent,0,0,4362,1
202401,202307,60,0.08,50,Whitby,2,General,Excellent,0,0,4428,1
202401,202307,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,5320,1
202401,202307,60,0.1,40,Pickering,4,Travel,Excellent,0,0,3665,1
202401,202308,12,0.05,10,Toronto,1,Education,Excellent,0,0,5876,1
202401,202308,12,0.05,30,Missisauga,1,Education,Excellent,0,0,5068,1
202401,202308,12,0.05,40,Pickering,1,Education,Excellent,0,0,2687,1
202401,202308,12,0.05,50,Whitby,1,Education,Bad debt,0,0,720,1
202401,202308,12,0.05,50,Whitby,1,Education,Excellent,0,0,554,1
202401,202308,12,0.08,20,North York,2,General,Excellent,0,0,1280,1
202401,202308,12,0.08,40,Pickering,2,General,Excellent,0,0,2538,1
202401,202308,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,4848,1
202401,202308,12,0.1,40,Pickering,4,Travel,Excellent,0,0,5584,1
202401,202308,24,0.05,10,Toronto,1,Education,Excellent,0,0,5022,1
202401,202308,24,0.05,50,Whitby,1,Education,Excellent,0,0,9845,2
202401,202308,24,0.08,40,Pickering,2,General,Excellent,0,0,7144,1
202401,202308,36,0.05,40,Pickering,1,Education,Excellent,0,0,3027,1
202401,202308,36,0.05,50,Whitby,1,Education,Excellent,0,0,7689,1
202401,202308,36,0.08,40,Pickering,2,General,Excellent,0,0,5556,1
202401,202308,36,0.08,50,Whitby,2,General,Excellent,0,0,1942,1
202401,202308,48,0.05,10,Toronto,1,Education,Excellent,0,0,4162,1
202401,202308,48,0.05,30,Missisauga,1,Education,Excellent,0,0,8144,1
202401,202308,48,0.08,20,North York,2,General,Excellent,0,0,3522,1
202401,202308,48,0.1,40,Pickering,4,Travel,Excellent,0,0,7389,1
202401,202308,60,0.05,40,Pickering,1,Education,Excellent,0,0,8888,1
202401,202308,60,0.08,20,North York,2,General,Excellent,0,0,14300,2
202401,202308,60,0.08,40,Pickering,2,General,Excellent,0,0,7764,1
202401,202308,60,0.08,50,Whitby,2,General,Excellent,0,0,6759,1
202401,202308,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,1762,1
202401,202308,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,6836,1
202401,202308,60,0.1,10,Toronto,4,Travel,Excellent,0,0,2177,1
202401,202308,60,0.1,20,North York,4,Travel,Excellent,0,0,6381,1
202401,202309,12,0.05,10,Toronto,1,Education,Excellent,0,0,1297,1
202401,202309,12,0.05,30,Missisauga,1,Education,Excellent,0,0,7097,2
202401,202309,12,0.05,50,Whitby,1,Education,Excellent,0,0,4570,1
202401,202309,12,0.08,20,North York,2,General,Excellent,0,0,2796,1
202401,202309,12,0.08,30,Missisauga,2,General,Excellent,0,0,5545,2
202401,202309,24,0.05,10,Toronto,1,Education,Excellent,0,0,2949,1
202401,202309,24,0.05,30,Missisauga,1,Education,Excellent,0,0,10216,2
202401,202309,24,0.05,50,Whitby,1,Education,Excellent,0,0,3301,1
202401,202309,24,0.08,20,North York,2,General,Excellent,0,0,2828,1
202401,202309,24,0.08,30,Missisauga,2,General,Excellent,0,0,7724,1
202401,202309,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1302,1
202401,202309,36,0.05,30,Missisauga,1,Education,Excellent,0,0,1389,1
202401,202309,36,0.05,40,Pickering,1,Education,Excellent,0,0,7357,1
202401,202309,36,0.08,30,Missisauga,2,General,Excellent,0,0,5600,1
202401,202309,36,0.08,40,Pickering,2,General,Excellent,0,0,4744,1
202401,202309,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2795,1
202401,202309,48,0.05,10,Toronto,1,Education,Excellent,0,0,2254,1
202401,202309,48,0.05,20,North York,1,Education,Excellent,0,0,6588,1
202401,202309,48,0.08,20,North York,2,General,Excellent,0,0,6739,1
202401,202309,48,0.08,50,Whitby,2,General,Excellent,0,0,8466,1
202401,202309,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,7781,1
202401,202309,60,0.05,30,Missisauga,1,Education,Excellent,0,0,3255,1
202401,202309,60,0.05,40,Pickering,1,Education,Excellent,0,0,7620,1
202401,202309,60,0.08,10,Toronto,2,General,Bad debt,0,0,8482,1
202401,202309,60,0.08,50,Whitby,2,General,Excellent,0,0,5622,1
202401,202309,60,0.1,40,Pickering,4,Travel,Excellent,0,0,5705,1
202401,202310,12,0.05,50,Whitby,1,Education,Excellent,0,0,7463,1
202401,202310,12,0.08,40,Pickering,2,General,Excellent,0,0,1007,1
202401,202310,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,4876,1
202401,202310,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,6726,1
202401,202310,12,0.09,50,Whitby,3,Taxes loan,Bad debt,0,0,2540,1
202401,202310,24,0.05,40,Pickering,1,Education,Excellent,0,0,4824,1
202401,202310,24,0.08,40,Pickering,2,General,Excellent,0,0,4267,1
202401,202310,24,0.08,50,Whitby,2,General,Excellent,0,0,6184,2
202401,202310,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,7262,1
202401,202310,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,7280,1
202401,202310,24,0.1,20,North York,4,Travel,Excellent,0,0,6385,1
202401,202310,36,0.05,20,North York,1,Education,Excellent,0,0,6077,1
202401,202310,36,0.05,40,Pickering,1,Education,Excellent,0,0,14239,2
202401,202310,36,0.08,20,North York,2,General,Excellent,0,0,13761,2
202401,202310,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,861,1
202401,202310,48,0.05,20,North York,1,Education,Excellent,0,0,1490,1
202401,202310,48,0.05,30,Missisauga,1,Education,Excellent,0,0,5064,1
202401,202310,48,0.05,40,Pickering,1,Education,Excellent,0,0,7517,1
202401,202310,48,0.08,10,Toronto,2,General,Excellent,0,0,5432,1
202401,202310,48,0.08,50,Whitby,2,General,Excellent,0,0,7864,1
202401,202310,48,0.1,20,North York,4,Travel,Excellent,0,0,7578,1
202401,202310,60,0.08,10,Toronto,2,General,Excellent,0,0,7191,1
202401,202310,60,0.08,20,North York,2,General,Excellent,0,0,1495,1
202401,202310,60,0.08,40,Pickering,2,General,Excellent,0,0,7028,1
202401,202310,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3417,1
202401,202310,60,0.1,20,North York,4,Travel,Excellent,0,0,4381,1
202401,202311,12,0.05,10,Toronto,1,Education,Excellent,0,0,2543,1
202401,202311,12,0.08,10,Toronto,2,General,Excellent,0,0,3036,1
202401,202311,12,0.08,40,Pickering,2,General,Excellent,0,0,3606,1
202401,202311,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,12599,2
202401,202311,24,0.08,20,North York,2,General,Excellent,0,0,8783,1
202401,202311,24,0.08,40,Pickering,2,General,Excellent,0,0,11495,2
202401,202311,24,0.09,40,Pickering,3,Taxes loan,Doubtful 51-60,0,0,8030,1
202401,202311,36,0.05,30,Missisauga,1,Education,Excellent,0,0,749,1
202401,202311,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,7115,1
202401,202311,48,0.05,20,North York,1,Education,Excellent,0,0,4935,2
202401,202311,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,7981,1
202401,202311,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,8425,1
202401,202311,60,0.05,50,Whitby,1,Education,Excellent,0,0,2008,1
202401,202311,60,0.08,20,North York,2,General,Excellent,0,0,2548,1
202401,202311,60,0.08,40,Pickering,2,General,Excellent,0,0,2761,2
202401,202311,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,9169,1
202401,202311,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,7855,1
202401,202311,60,0.1,20,North York,4,Travel,Excellent,0,0,4733,1
202401,202312,12,0.05,20,North York,1,Education,Excellent,0,0,6870,1
202401,202312,12,0.08,50,Whitby,2,General,Excellent,0,0,6860,1
202401,202312,12,0.09,10,Toronto,3,Taxes loan,Regular,0,0,8790,1
202401,202312,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,634,1
202401,202312,24,0.05,20,North York,1,Education,Excellent,0,0,2727,1
202401,202312,24,0.05,30,Missisauga,1,Education,Excellent,0,0,3514,1
202401,202312,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,5626,1
202401,202312,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,8060,1
202401,202312,36,0.05,30,Missisauga,1,Education,Excellent,0,0,8134,1
202401,202312,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,6098,1
202401,202312,36,0.1,40,Pickering,4,Travel,Excellent,0,0,6598,1
202401,202312,48,0.05,10,Toronto,1,Education,Regular,0,0,5870,1
202401,202312,48,0.08,10,Toronto,2,General,Excellent,0,0,6620,1
202401,202312,48,0.08,30,Missisauga,2,General,Excellent,0,0,5313,1
202401,202312,48,0.08,50,Whitby,2,General,Excellent,0,0,9449,1
202401,202312,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,6259,1
202401,202312,60,0.05,20,North York,1,Education,Excellent,0,0,5409,1
202401,202312,60,0.08,30,Missisauga,2,General,Excellent,0,0,3107,1
202401,202312,60,0.08,40,Pickering,2,General,Excellent,0,0,2406,1
202401,202401,12,0.05,20,North York,1,Education,Excellent,6600,1,6600,1
202401,202401,12,0.08,40,Pickering,2,General,Excellent,3560,1,3560,1
202401,202401,12,0.08,50,Whitby,2,General,Excellent,3810,1,3810,1
202401,202401,12,0.09,10,Toronto,3,Taxes loan,Excellent,5900,1,5900,1
202401,202401,12,0.09,50,Whitby,3,Taxes loan,Excellent,960,1,960,1
202401,202401,12,0.1,30,Missisauga,4,Travel,Excellent,5540,1,5540,1
202401,202401,24,0.05,30,Missisauga,1,Education,Excellent,9210,1,9210,1
202401,202401,24,0.05,40,Pickering,1,Education,Excellent,1400,1,1400,1
202401,202401,24,0.08,30,Missisauga,2,General,Excellent,1890,1,1890,1
202401,202401,24,0.08,50,Whitby,2,General,Excellent,5330,1,5330,1
202401,202401,24,0.09,30,Missisauga,3,Taxes loan,Excellent,5220,1,5220,1
202401,202401,24,0.09,50,Whitby,3,Taxes loan,Excellent,7530,1,7530,1
202401,202401,36,0.05,40,Pickering,1,Education,Excellent,4140,1,4140,1
202401,202401,36,0.08,40,Pickering,2,General,Excellent,2650,1,2650,1
202401,202401,36,0.09,10,Toronto,3,Taxes loan,Excellent,5100,1,5100,1
202401,202401,36,0.09,20,North York,3,Taxes loan,Excellent,4340,1,4340,1
202401,202401,36,0.1,30,Missisauga,4,Travel,Excellent,5320,1,5320,1
202401,202401,48,0.05,40,Pickering,1,Education,Excellent,9920,2,9920,2
202401,202401,48,0.05,50,Whitby,1,Education,Excellent,8060,1,8060,1
202401,202401,48,0.08,20,North York,2,General,Excellent,3830,1,3830,1
202401,202401,48,0.08,40,Pickering,2,General,Excellent,2390,1,2390,1
202401,202401,48,0.08,50,Whitby,2,General,Excellent,830,1,830,1
202401,202401,48,0.1,20,North York,4,Travel,Excellent,4000,1,4000,1
202401,202401,60,0.05,20,North York,1,Education,Excellent,9170,1,9170,1
202401,202401,60,0.08,20,North York,2,General,Excellent,930,1,930,1
202401,202401,60,0.08,40,Pickering,2,General,Excellent,1300,1,1300,1
202401,202401,60,0.09,50,Whitby,3,Taxes loan,Excellent,12350,2,12350,2
202402,202201,36,0.08,20,North York,2,General,Excellent,0,0,1176,1
202402,202201,36,0.1,20,North York,4,Travel,Excellent,0,0,2314,1
202402,202201,36,0.1,50,Whitby,4,Travel,Excellent,0,0,635,1
202402,202201,48,0.05,30,Missisauga,1,Education,Excellent,0,0,1940,1
202402,202201,48,0.08,10,Toronto,2,General,Excellent,0,0,290,1
202402,202201,48,0.1,10,Toronto,4,Travel,Excellent,0,0,909,1
202402,202201,60,0.08,50,Whitby,2,General,Excellent,0,0,3338,1
202402,202201,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3490,1
202402,202201,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3910,1
202402,202201,60,0.1,20,North York,4,Travel,Excellent,0,0,3309,1
202402,202202,24,0.05,30,Missisauga,1,Education,Excellent,0,0,0,1
202402,202202,24,0.08,50,Whitby,2,General,Excellent,0,0,0,1
202402,202202,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,0,1
202402,202202,36,0.05,40,Pickering,1,Education,Bad debt,0,0,9148,1
202402,202202,36,0.05,50,Whitby,1,Education,Excellent,0,0,2531,1
202402,202202,36,0.08,10,Toronto,2,General,Excellent,0,0,558,1
202402,202202,36,0.08,50,Whitby,2,General,Excellent,0,0,1884,1
202402,202202,48,0.05,10,Toronto,1,Education,Excellent,0,0,509,1
202402,202202,48,0.05,20,North York,1,Education,Excellent,0,0,1070,1
202402,202202,48,0.08,40,Pickering,2,General,Excellent,0,0,1430,1
202402,202202,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,446,1
202402,202202,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3050,1
202402,202202,48,0.1,20,North York,4,Travel,Excellent,0,0,5375,1
202402,202202,60,0.08,40,Pickering,2,General,Excellent,0,0,925,1
202402,202202,60,0.08,50,Whitby,2,General,Excellent,0,0,6360,2
202402,202202,60,0.1,10,Toronto,4,Travel,Excellent,0,0,4754,1
202402,202203,12,0.08,40,Pickering,2,General,Bad debt,0,0,1030,1
202402,202203,24,0.05,30,Missisauga,1,Education,Excellent,0,0,341,1
202402,202203,24,0.08,30,Missisauga,2,General,Excellent,0,0,420,2
202402,202203,24,0.1,30,Missisauga,4,Travel,Bad debt,0,0,4252,1
202402,202203,24,0.1,50,Whitby,4,Travel,Excellent,0,0,339,1
202402,202203,36,0.05,40,Pickering,1,Education,Excellent,0,0,681,1
202402,202203,36,0.08,10,Toronto,2,General,Excellent,0,0,338,1
202402,202203,36,0.08,50,Whitby,2,General,Excellent,0,0,2563,1
202402,202203,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,2025,1
202402,202203,36,0.1,30,Missisauga,4,Travel,Excellent,0,0,463,1
202402,202203,48,0.05,10,Toronto,1,Education,Excellent,0,0,3181,1
202402,202203,48,0.05,20,North York,1,Education,Excellent,0,0,2930,1
202402,202203,48,0.05,50,Whitby,1,Education,Excellent,0,0,3366,1
202402,202203,48,0.08,20,North York,2,General,Excellent,0,0,3558,1
202402,202203,48,0.08,30,Missisauga,2,General,Excellent,0,0,5570,1
202402,202203,48,0.08,40,Pickering,2,General,Excellent,0,0,2219,1
202402,202203,60,0.05,20,North York,1,Education,Excellent,0,0,3222,1
202402,202203,60,0.08,40,Pickering,2,General,Bad debt,0,0,4289,1
202402,202203,60,0.09,10,Toronto,3,Taxes loan,Regular,0,0,5307,1
202402,202203,60,0.1,40,Pickering,4,Travel,Excellent,0,0,1981,1
202402,202203,60,0.1,50,Whitby,4,Travel,Excellent,0,0,4765,1
202402,202204,24,0.05,30,Missisauga,1,Education,Excellent,0,0,266,1
202402,202204,24,0.08,30,Missisauga,2,General,Excellent,0,0,128,1
202402,202204,36,0.05,30,Missisauga,1,Education,Excellent,0,0,2123,1
202402,202204,36,0.05,50,Whitby,1,Education,Excellent,0,0,1822,1
202402,202204,36,0.08,30,Missisauga,2,General,Excellent,0,0,4221,2
202402,202204,36,0.08,50,Whitby,2,General,Excellent,0,0,2288,1
202402,202204,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,336,1
202402,202204,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1023,1
202402,202204,36,0.1,30,Missisauga,4,Travel,Bad debt,0,0,6463,1
202402,202204,48,0.05,30,Missisauga,1,Education,Excellent,0,0,1093,1
202402,202204,48,0.08,10,Toronto,2,General,Excellent,0,0,888,1
202402,202204,48,0.08,20,North York,2,General,Bad debt,0,0,5005,1
202402,202204,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3069,1
202402,202204,60,0.05,10,Toronto,1,Education,Excellent,0,0,1383,1
202402,202204,60,0.05,40,Pickering,1,Education,Excellent,0,0,2363,1
202402,202204,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1381,1
202402,202205,24,0.05,30,Missisauga,1,Education,Excellent,0,0,1161,1
202402,202205,24,0.05,50,Whitby,1,Education,Excellent,0,0,1553,2
202402,202205,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,369,1
202402,202205,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,272,1
202402,202205,24,0.1,20,North York,4,Travel,Excellent,0,0,961,1
202402,202205,36,0.05,20,North York,1,Education,Bad debt,0,0,4941,1
202402,202205,36,0.08,20,North York,2,General,Excellent,0,0,4030,1
202402,202205,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,1389,1
202402,202205,48,0.05,20,North York,1,Education,Excellent,0,0,6145,2
202402,202205,48,0.08,30,Missisauga,2,General,Excellent,0,0,3523,2
202402,202205,60,0.05,20,North York,1,Education,Excellent,0,0,2664,1
202402,202205,60,0.08,20,North York,2,General,Excellent,0,0,5978,1
202402,202205,60,0.08,30,Missisauga,2,General,Excellent,0,0,6901,1
202402,202206,12,0.08,40,Pickering,2,General,Bad debt,0,0,6560,1
202402,202206,24,0.05,30,Missisauga,1,Education,Excellent,0,0,180,1
202402,202206,24,0.08,20,North York,2,General,Excellent,0,0,1019,1
202402,202206,24,0.08,30,Missisauga,2,General,Excellent,0,0,523,1
202402,202206,24,0.08,50,Whitby,2,General,Excellent,0,0,576,1
202402,202206,24,0.1,40,Pickering,4,Travel,Excellent,0,0,824,1
