cut_month,num_product,disbursement_date,end_date,days_past_due,loan_term,amortization,loan_amount,interest_rate,installment_amount,outstanding_balance,agency_code,agency_name,product_code,product_name
202404,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,2472,40,Pickering,3,Taxes loan
202405,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,2316,40,Pickering,3,Taxes loan
202406,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,2158,40,Pickering,3,Taxes loan
202407,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,1999,40,Pickering,3,Taxes loan
202408,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,1840,40,Pickering,3,Taxes loan
202409,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,1678,40,Pickering,3,Taxes loan
202410,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,1516,40,Pickering,3,Taxes loan
202411,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,1353,40,Pickering,3,Taxes loan
202412,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,1188,40,Pickering,3,Taxes loan
202501,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,1022,40,Pickering,3,Taxes loan
202502,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,855,40,Pickering,3,Taxes loan
202503,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,686,40,Pickering,3,Taxes loan
202504,1509,06/07/2022,06/07/2025,0,36,30,5500,0.09,174.8985,516,40,Pickering,3,Taxes loan
202401,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2390,40,Pickering,2,General
202402,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2347,40,Pickering,2,General
202403,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2304,40,Pickering,2,General
202404,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2261,40,Pickering,2,General
202405,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2218,40,Pickering,2,General
202406,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2175,40,Pickering,2,General
202407,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2131,40,Pickering,2,General
202408,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2087,40,Pickering,2,General
202409,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,2042,40,Pickering,2,General
202410,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,1997,40,Pickering,2,General
202411,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,1952,40,Pickering,2,General
202412,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,1907,40,Pickering,2,General
202501,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,1861,40,Pickering,2,General
202502,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,1816,40,Pickering,2,General
202503,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,1769,40,Pickering,2,General
202504,1510,27/01/2024,27/01/2028,0,48,30,2390,0.08,58.3469,1723,40,Pickering,2,General
202304,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,3190,10,Toronto,2,General
202305,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,3111,10,Toronto,2,General
202306,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,3032,10,Toronto,2,General
202307,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2952,10,Toronto,2,General
202308,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2872,10,Toronto,2,General
202309,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2791,10,Toronto,2,General
202310,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2709,10,Toronto,2,General
202311,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2627,10,Toronto,2,General
202312,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2545,10,Toronto,2,General
202401,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2462,10,Toronto,2,General
202402,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2379,10,Toronto,2,General
202403,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2294,10,Toronto,2,General
202404,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2210,10,Toronto,2,General
202405,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2125,10,Toronto,2,General
202406,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,2039,10,Toronto,2,General
202407,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1952,10,Toronto,2,General
202408,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1865,10,Toronto,2,General
202409,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1778,10,Toronto,2,General
202410,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1690,10,Toronto,2,General
202411,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1601,10,Toronto,2,General
202412,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1512,10,Toronto,2,General
202501,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1422,10,Toronto,2,General
202502,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1331,10,Toronto,2,General
202503,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1240,10,Toronto,2,General
202504,1511,09/04/2023,09/04/2026,0,36,30,3190,0.08,99.963,1149,10,Toronto,2,General
202206,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,1130,50,Whitby,1,Education
202207,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,1037,50,Whitby,1,Education
202208,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,945,50,Whitby,1,Education
202209,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,852,50,Whitby,1,Education
202210,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,759,50,Whitby,1,Education
202211,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,666,50,Whitby,1,Education
202212,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,572,50,Whitby,1,Education
202301,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,477,50,Whitby,1,Education
202302,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,382,50,Whitby,1,Education
202303,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,287,50,Whitby,1,Education
202304,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,192,50,Whitby,1,Education
202305,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,96,50,Whitby,1,Education
202306,1512,25/06/2022,25/06/2023,0,12,30,1130,0.05,96.7365,0,50,Whitby,1,Education
202304,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4730,50,Whitby,4,Travel
202305,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4668,50,Whitby,4,Travel
202306,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4607,50,Whitby,4,Travel
202307,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4545,50,Whitby,4,Travel
202308,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4482,50,Whitby,4,Travel
202309,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4419,50,Whitby,4,Travel
202310,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4355,50,Whitby,4,Travel
202311,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4291,50,Whitby,4,Travel
202312,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4226,50,Whitby,4,Travel
202401,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4161,50,Whitby,4,Travel
202402,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4095,50,Whitby,4,Travel
202403,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,4029,50,Whitby,4,Travel
202404,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3962,50,Whitby,4,Travel
202405,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3894,50,Whitby,4,Travel
202406,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3826,50,Whitby,4,Travel
202407,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3758,50,Whitby,4,Travel
202408,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3689,50,Whitby,4,Travel
202409,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3619,50,Whitby,4,Travel
202410,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3549,50,Whitby,4,Travel
202411,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3478,50,Whitby,4,Travel
202412,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3406,50,Whitby,4,Travel
202501,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3334,50,Whitby,4,Travel
202502,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3261,50,Whitby,4,Travel
202503,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3188,50,Whitby,4,Travel
202504,1513,11/04/2023,11/04/2028,0,60,30,4730,0.1,100.4985,3114,50,Whitby,4,Travel
202408,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,8880,40,Pickering,2,General
202409,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,8759,40,Pickering,2,General
202410,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,8637,40,Pickering,2,General
202411,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,8515,40,Pickering,2,General
202412,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,8391,40,Pickering,2,General
202501,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,8267,40,Pickering,2,General
202502,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,8142,40,Pickering,2,General
202503,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,8016,40,Pickering,2,General
202504,1514,30/08/2024,30/08/2029,0,60,30,8880,0.08,180.0544,7890,40,Pickering,2,General
202203,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,5370,20,North York,1,Education
202204,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,5268,20,North York,1,Education
202205,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,5166,20,North York,1,Education
202206,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,5064,20,North York,1,Education
202207,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4962,20,North York,1,Education
202208,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4859,20,North York,1,Education
202209,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4755,20,North York,1,Education
202210,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4652,20,North York,1,Education
202211,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4547,20,North York,1,Education
202212,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4443,20,North York,1,Education
202301,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4337,20,North York,1,Education
202302,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4232,20,North York,1,Education
202303,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4126,20,North York,1,Education
202304,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,4019,20,North York,1,Education
202305,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3912,20,North York,1,Education
202306,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3805,20,North York,1,Education
202307,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3697,20,North York,1,Education
202308,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3589,20,North York,1,Education
202309,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3480,20,North York,1,Education
202310,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3371,20,North York,1,Education
202311,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3261,20,North York,1,Education
202312,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3151,20,North York,1,Education
202401,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,3041,20,North York,1,Education
202402,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2930,20,North York,1,Education
202403,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2818,20,North York,1,Education
202404,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2706,20,North York,1,Education
202405,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2594,20,North York,1,Education
202406,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2481,20,North York,1,Education
202407,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2368,20,North York,1,Education
202408,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2254,20,North York,1,Education
202409,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2140,20,North York,1,Education
202410,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,2025,20,North York,1,Education
202411,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,1910,20,North York,1,Education
202412,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,1794,20,North York,1,Education
202501,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,1678,20,North York,1,Education
202502,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,1561,20,North York,1,Education
202503,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,1444,20,North York,1,Education
202504,1515,13/03/2022,13/03/2026,0,48,30,5370,0.05,123.6673,1326,20,North York,1,Education
202210,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,8690,50,Whitby,2,General
202211,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,8571,50,Whitby,2,General
202212,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,8452,50,Whitby,2,General
202301,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,8332,50,Whitby,2,General
202302,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,8212,50,Whitby,2,General
202303,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,8090,50,Whitby,2,General
202304,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,7968,50,Whitby,2,General
202305,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,7845,50,Whitby,2,General
202306,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,7721,50,Whitby,2,General
202307,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,7596,50,Whitby,2,General
202308,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,7471,50,Whitby,2,General
202309,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,7344,50,Whitby,2,General
202310,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,7217,50,Whitby,2,General
202311,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,7089,50,Whitby,2,General
202312,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,6960,50,Whitby,2,General
202401,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,6830,50,Whitby,2,General
202402,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,6700,50,Whitby,2,General
202403,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,6568,50,Whitby,2,General
202404,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,6436,50,Whitby,2,General
202405,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,6302,50,Whitby,2,General
202406,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,6168,50,Whitby,2,General
202407,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,6033,50,Whitby,2,General
202408,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,5897,50,Whitby,2,General
202409,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,5760,50,Whitby,2,General
202410,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,5622,50,Whitby,2,General
202411,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,5484,50,Whitby,2,General
202412,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,5344,50,Whitby,2,General
202501,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,5203,50,Whitby,2,General
202502,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,5062,50,Whitby,2,General
202503,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,4920,50,Whitby,2,General
202504,1516,29/10/2022,29/10/2027,0,60,30,8690,0.08,176.2019,4776,50,Whitby,2,General
202303,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,2270,40,Pickering,4,Travel
202304,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,2184,40,Pickering,4,Travel
202305,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,2097,40,Pickering,4,Travel
202306,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,2010,40,Pickering,4,Travel
202307,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1922,40,Pickering,4,Travel
202308,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1833,40,Pickering,4,Travel
202309,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1744,40,Pickering,4,Travel
202310,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1653,40,Pickering,4,Travel
202311,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1562,40,Pickering,4,Travel
202312,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1471,40,Pickering,4,Travel
202401,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1378,40,Pickering,4,Travel
202402,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1285,40,Pickering,4,Travel
202403,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1191,40,Pickering,4,Travel
202404,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1096,40,Pickering,4,Travel
202405,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,1001,40,Pickering,4,Travel
202406,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,904,40,Pickering,4,Travel
202407,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,807,40,Pickering,4,Travel
202408,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,709,40,Pickering,4,Travel
202409,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,610,40,Pickering,4,Travel
202410,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,510,40,Pickering,4,Travel
202411,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,410,40,Pickering,4,Travel
202412,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,309,40,Pickering,4,Travel
202501,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,206,40,Pickering,4,Travel
202502,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,103,40,Pickering,4,Travel
202503,1517,10/03/2023,10/03/2025,0,24,30,2270,0.1,104.749,0,40,Pickering,4,Travel
202302,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,930,20,North York,2,General
202303,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,913,20,North York,2,General
202304,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,896,20,North York,2,General
202305,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,880,20,North York,2,General
202306,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,863,20,North York,2,General
202307,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,846,20,North York,2,General
202308,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,829,20,North York,2,General
202309,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,812,20,North York,2,General
202310,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,794,20,North York,2,General
202311,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,777,20,North York,2,General
202312,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,759,20,North York,2,General
202401,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,742,20,North York,2,General
202402,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,724,20,North York,2,General
202403,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,706,20,North York,2,General
202404,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,688,20,North York,2,General
202405,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,670,20,North York,2,General
202406,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,652,20,North York,2,General
202407,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,633,20,North York,2,General
202408,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,615,20,North York,2,General
202409,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,596,20,North York,2,General
202410,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,578,20,North York,2,General
202411,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,559,20,North York,2,General
202412,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,540,20,North York,2,General
202501,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,521,20,North York,2,General
202502,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,501,20,North York,2,General
202503,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,482,20,North York,2,General
202504,1518,18/02/2023,18/02/2027,0,48,30,930,0.08,22.704,463,20,North York,2,General
202205,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,9040,20,North York,2,General
202206,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,8816,20,North York,2,General
202207,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,8592,20,North York,2,General
202208,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,8366,20,North York,2,General
202209,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,8138,20,North York,2,General
202210,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,7909,20,North York,2,General
202211,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,7679,20,North York,2,General
202212,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,7447,20,North York,2,General
202301,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,7213,20,North York,2,General
202302,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,6978,20,North York,2,General
202303,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,6741,20,North York,2,General
202304,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,6503,20,North York,2,General
202305,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,6263,20,North York,2,General
202306,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,6021,20,North York,2,General
202307,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,5778,20,North York,2,General
202308,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,5534,20,North York,2,General
202309,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,5287,20,North York,2,General
202310,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,5039,20,North York,2,General
202311,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,4789,20,North York,2,General
202312,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,4538,20,North York,2,General
202401,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,4285,20,North York,2,General
202402,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,4030,20,North York,2,General
202403,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,3774,20,North York,2,General
202404,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,3516,20,North York,2,General
202405,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,3256,20,North York,2,General
202406,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,2994,20,North York,2,General
202407,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,2731,20,North York,2,General
202408,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,2466,20,North York,2,General
202409,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,2199,20,North York,2,General
202410,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,1931,20,North York,2,General
202411,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,1660,20,North York,2,General
202412,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,1388,20,North York,2,General
202501,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,1114,20,North York,2,General
202502,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,838,20,North York,2,General
202503,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,560,20,North York,2,General
202504,1519,18/05/2022,18/05/2025,0,36,30,9040,0.08,283.2807,281,20,North York,2,General
202411,1520,30/11/2024,30/11/2027,0,36,30,4560,0.08,142.8938,4560,50,Whitby,2,General
202412,1520,30/11/2024,30/11/2027,0,36,30,4560,0.08,142.8938,4447,50,Whitby,2,General
202501,1520,30/11/2024,30/11/2027,0,36,30,4560,0.08,142.8938,4334,50,Whitby,2,General
202502,1520,30/11/2024,30/11/2027,0,36,30,4560,0.08,142.8938,4220,50,Whitby,2,General
202503,1520,30/11/2024,30/11/2027,0,36,30,4560,0.08,142.8938,4105,50,Whitby,2,General
202504,1520,30/11/2024,30/11/2027,0,36,30,4560,0.08,142.8938,3989,50,Whitby,2,General
202412,1521,06/12/2024,06/12/2029,0,60,30,8550,0.09,177.4839,8550,10,Toronto,3,Taxes loan
202501,1521,06/12/2024,06/12/2029,0,60,30,8550,0.09,177.4839,8436,10,Toronto,3,Taxes loan
202502,1521,06/12/2024,06/12/2029,0,60,30,8550,0.09,177.4839,8322,10,Toronto,3,Taxes loan
202503,1521,06/12/2024,06/12/2029,0,60,30,8550,0.09,177.4839,8207,10,Toronto,3,Taxes loan
202504,1521,06/12/2024,06/12/2029,0,60,30,8550,0.09,177.4839,8091,10,Toronto,3,Taxes loan
